id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3J83vhU2i0PQhuBqrRuXS7,0.613,0.317,4,-11.97,1,0.0263,0.5,0.0,0.135,0.272,92.04799999999999,288760,4
553GNiNqcudWfsF55RBDqz,0.42200000000000004,0.657,4,-5.274,1,0.0292,0.214,0.0,0.129,0.218,159.957,261560,4
3cM2mN3vHLpMVXQb4CzWge,0.43700000000000006,0.159,0,-13.205,1,0.0403,0.943,6.36e-05,0.109,0.319,123.531,366412,4
1EOgGFj4u8UZtYY8TXDSzQ,0.573,0.364,5,-8.76,1,0.0288,0.5479999999999999,0.0,0.147,0.172,149.93,272707,4
1h96VTvVSeoauuCXNSVxSk,0.451,0.319,8,-9.82,1,0.0334,0.759,0.0,0.14300000000000002,0.29600000000000004,136.237,270110,4
6CoS4JNpTyILwqD8zMu4jw,0.605,0.503,9,-8.01,0,0.0328,0.10099999999999999,1.96e-06,0.195,0.552,135.974,288240,4
2P5Uv7JoJSrSQLXpVsN8kP,0.626,0.33299999999999996,10,-9.61,1,0.0313,0.44799999999999995,0.0,0.33799999999999997,0.23199999999999998,140.032,275864,4
4E8wNU9geZMNFW8K1au54s,0.47,0.387,3,-8.916,1,0.044000000000000004,0.40399999999999997,0.0,0.0896,0.21600000000000003,70.852,309973,4
1rJLmeWNZWCadABxGee6BO,0.46,0.406,7,-9.222000000000001,1,0.0612,0.5820000000000001,0.0,0.433,0.397,141.767,238000,4
31fqacrSZrOFmC0r0ajuYj,0.469,0.498,3,-6.526,1,0.0318,0.654,0.0,0.11699999999999999,0.519,149.942,231374,4
2F8QsevMUFYe3qmx8LDi1t,0.5489999999999999,0.5579999999999999,4,-7.309,1,0.0812,0.23199999999999998,0.0,0.113,0.698,163.85,227561,4
6LagCTmPN43dbbTvfiGwLz,0.511,0.43,5,-7.95,1,0.0306,0.419,9.68e-06,0.12300000000000001,0.162,148.124,258000,4
6Y2F3Iwa1ZMI9cJT4Y1bVw,0.353,0.14800000000000002,2,-20.343,1,0.0786,0.996,0.9470000000000001,0.366,0.149,152.55700000000002,111935,3
0DYYzMxj5aGKbYJIQRRpQi,0.68,0.696,0,-6.824,0,0.0349,0.302,0.0,0.389,0.56,124.059,270427,4
01BQfSbNd3LflgSiPXizkO,0.63,0.247,4,-14.084000000000001,1,0.0328,0.789,2.37e-06,0.128,0.106,132.498,369587,4
6Y5XpgfG1087RYlw7osjXv,0.517,0.303,10,-10.783,1,0.0356,0.73,0.0,0.11,0.196,173.933,286440,3
6cLMzzAkD129q4HuQ49QMP,0.555,0.124,1,-14.062999999999999,0,0.0379,0.871,0.0,0.196,0.183,130.026,259543,4
2lKWbjduaMFYIG9nW2kACO,0.29600000000000004,0.46299999999999997,6,-7.837000000000001,1,0.0473,0.794,0.0,0.11599999999999999,0.312,203.40599999999998,223880,4
5R1E4MtvQNtvhvVD80grCa,0.609,0.435,7,-10.294,1,0.0358,0.6659999999999999,0.0,0.0811,0.298,121.74,289227,4
4raq39Uzg89n9zPEVlmqjx,0.442,0.726,0,-7.348,0,0.0394,0.0803,1.69e-06,0.303,0.252,152.15,179991,4
4DAMqtMMeEO7mwFDdbg3Ot,0.66,0.726,2,-9.036,1,0.0546,0.0694,0.0,0.649,0.626,111.992,256281,4
5TnsqYTnUpgXWoVdGB7Jvs,0.439,0.425,2,-8.97,1,0.0345,0.389,0.000161,0.159,0.141,123.74,272009,4
46PzflyM0fehl0AtZutikH,0.48100000000000004,0.602,9,-6.157,0,0.0311,0.633,3.71e-05,0.0934,0.182,89.994,256547,4
0s4c9AqQIrpmm5MWAnXb5i,0.474,0.47700000000000004,11,-7.374,0,0.0397,0.39,0.0,0.10099999999999999,0.26899999999999996,114.58200000000001,254133,4
69jYetEUNd2C1IdtG9ud5W,0.501,0.285,4,-9.022,1,0.0346,0.8959999999999999,0.0,0.099,0.305,175.768,400057,4
27BNGtcz0xlsK1pC15L35g,0.86,0.445,1,-9.351,0,0.126,0.46399999999999997,0.0,0.109,0.8220000000000001,92.009,285851,4
6xJggWssdiq6VaFK13MXYB,0.581,0.306,2,-13.909,1,0.0385,0.794,0.0,0.10400000000000001,0.14800000000000002,73.137,256827,4
7cPm7ahWmHu3csfMWWxM6h,0.64,0.737,8,-3.714,1,0.10099999999999999,0.0653,0.0,0.0871,0.8909999999999999,79.945,221693,4
0TTqTxpQLrlKyfjgtowNgP,0.354,0.0416,8,-17.209,1,0.0467,0.976,0.0342,0.075,0.266,134.614,230864,4
65o7zOY79D5vqOJJNm1l3T,0.726,0.174,2,-10.966,1,0.0373,0.953,0.00011399999999999999,0.10099999999999999,0.26899999999999996,128.115,294729,4
7GJxG9P2SW3peeqg29dJK0,0.6779999999999999,0.708,7,-7.257000000000001,1,0.0323,0.0618,0.00065,0.079,0.855,105.027,200333,4
5iYoWmLl00G3DRufnvzCGN,0.49200000000000005,0.0645,7,-19.274,1,0.0595,0.851,0.0,0.11,0.213,139.296,356520,4
0bO7061F8NRnHMsZ88tRM3,0.631,0.524,0,-10.174,1,0.28600000000000003,0.306,7.29e-06,0.251,0.37,157.934,250560,4
7exYTigadzsYN668TBami6,0.6990000000000001,0.461,6,-14.589,0,0.0547,0.257,0.0307,0.0589,0.597,145.07,365120,4
4aERDhzOp02MSlYVzUh2I5,0.506,0.561,7,-7.848,0,0.0339,0.0385,0.0,0.19699999999999998,0.33299999999999996,121.94,263314,4
1zp5WI4qK2p4ljz1TqMlzW,0.27899999999999997,0.405,11,-7.187,1,0.0358,0.904,0.0,0.0971,0.44299999999999995,180.801,263787,4
4w1ios6mGj4BEadg1jSiCL,0.607,0.677,5,-11.332,0,0.0477,0.493,4.06e-06,0.128,0.514,75.699,265760,4
4PdRKbD69HOOSTsB5Q76wk,0.5489999999999999,0.146,1,-14.447000000000001,1,0.0334,0.917,0.0,0.141,0.361,110.184,258720,4
5g1TjLZUhFpUKZ63OpRo8f,0.511,0.546,10,-7.55,1,0.0354,0.535,0.0,0.161,0.335,115.867,254250,4
02a4oc5FkEx6eJLvBBvF3m,0.593,0.0942,1,-13.853,1,0.032,0.925,2.8199999999999998e-05,0.344,0.162,135.958,186437,3
4N3WwdlmKij0R0fd02Ykli,0.7509999999999999,0.39299999999999996,9,-10.237,0,0.0504,0.8740000000000001,0.0,0.106,0.7290000000000001,129.891,249293,4
5m3UcAxrPj7ICsAziHhdc3,0.271,0.601,3,-7.037999999999999,1,0.0334,0.0033299999999999996,2.72e-06,0.125,0.132,165.984,309552,4
0FRq4baOBB6AYt22dxbU3Y,0.78,0.621,4,-5.162000000000001,1,0.0526,0.584,0.0,0.161,0.574,94.031,204907,4
0FTTTtUQtjG1aaBrUE2jSl,0.504,0.868,8,-4.8469999999999995,0,0.0435,0.214,2.18e-06,0.39299999999999996,0.21899999999999997,91.973,241853,4
3AQfK1Kx03oPmFoKoVMJJE,0.594,0.40399999999999997,9,-7.577000000000001,1,0.0282,0.349,0.000309,0.11699999999999999,0.114,126.007,289525,4
3ZxKUt8nudvrJbUvX0haHJ,0.628,0.772,6,-3.261,0,0.027999999999999997,0.53,0.0,0.374,0.757,120.098,271640,4
2dFeKAGD3TBcFB9TAjnlfN,0.514,0.396,8,-7.705,0,0.0345,0.5770000000000001,1.13e-06,0.11699999999999999,0.19899999999999998,131.996,254248,4
27glpEFVip10SzfxZ1aCky,0.615,0.445,1,-8.405,1,0.0278,0.48,0.0,0.11,0.134,98.965,260853,4
7ARryPCDXBDHptuCjqaxYf,0.5329999999999999,0.483,5,-6.638,1,0.028999999999999998,0.425,0.0,0.10400000000000001,0.16399999999999998,119.925,284225,4
6Zx5WXpOjveqYg8EfohSiV,0.516,0.449,7,-7.51,1,0.0322,0.64,4.07e-06,0.0834,0.235,139.754,268040,4
6sFomCKaeHsOoYtZpzu9KV,0.446,0.168,10,-14.24,1,0.0329,0.84,0.0,0.0989,0.345,127.223,239520,4
0X3U1w0lZzr63Vdi9AqI3n,0.588,0.515,7,-8.816,1,0.0238,0.746,0.16399999999999998,0.273,0.223,97.959,363600,4
1HANH1bn2UhBnwllaPzJ2O,0.21,0.187,4,-14.806,1,0.0315,0.0629,0.649,0.315,0.11599999999999999,80.06,269093,4
3WxYFzZjMTwrsilbhjOf9P,0.519,0.301,0,-9.685,1,0.0264,0.7020000000000001,0.0,0.10300000000000001,0.16,81.977,293507,4
2DOi724KaHE6Ymcxs1Skut,0.505,0.445,11,-20.213,1,0.0385,0.821,0.9570000000000001,0.409,0.297,82.406,100027,4
4dk1UbPeJZEYEqZzKqy98O,0.526,0.535,0,-7.782,1,0.0287,0.449,8.46e-06,0.128,0.446,143.995,289927,4
6kabSi7XCHHGThNme6J2tL,0.315,0.534,6,-5.931,1,0.0332,0.525,0.0,0.171,0.445,136.725,281200,4
4RT4R9nSSDSYj7lwMVqrDb,0.341,0.46399999999999997,9,-7.462999999999999,0,0.0434,0.519,0.0,0.09300000000000001,0.23199999999999998,80.577,231779,4
2zXrVSkLy7GoW2RcpLHnkV,0.636,0.32,5,-12.375,1,0.0258,0.5539999999999999,1.3000000000000001e-05,0.174,0.414,98.045,267079,4
3YRHZ7N0Zoj2H3mEdZ3YTD,0.54,0.24100000000000002,3,-14.02,1,0.036000000000000004,0.9279999999999999,0.0,0.111,0.214,123.965,254427,4
3OS5IhOdUFyXzhZvuNCjgN,0.682,0.725,9,-7.961,0,0.0301,0.223,0.0643,0.364,0.547,119.99700000000001,242413,4
2vCFOb6JLg3nUDATx1yuXR,0.38799999999999996,0.0706,8,-19.837,1,0.0437,0.9840000000000001,0.899,0.11,0.162,64.178,266269,4
4HXqjS2X4T4zQvg2i8cjP6,0.504,0.0525,10,-22.785,1,0.0497,0.996,0.966,0.107,0.267,73.952,171750,4
2YFux1qSScU7YZsYZ2eAeS,0.461,0.0955,3,-18.697,0,0.0453,0.98,0.899,0.106,0.0765,109.656,206769,4
5eLkBcO6S7bgwA5YPeHEpW,0.623,0.251,2,-14.517000000000001,1,0.0499,0.78,0.00976,0.0873,0.6940000000000001,109.31700000000001,291107,5
1AlVEuRHDTK0ozcFrgF6mf,0.44,0.0578,0,-22.866999999999997,1,0.0511,0.995,0.966,0.0855,0.10800000000000001,69.898,195313,3
62Qa6KsGQuEbqxqZ3xeS9N,0.39,0.0747,5,-20.56,0,0.0364,0.978,0.331,0.0992,0.0947,122.348,238750,4
2zg49YbIfPq0zzzo8tdx1a,0.557,0.138,5,-18.154,0,0.036000000000000004,0.966,0.061,0.14300000000000002,0.244,94.825,188462,4
5AltAzCAJksd2Tl66jqlf3,0.397,0.217,7,-16.94,0,0.03,0.905,0.23,0.083,0.16899999999999998,61.49,343750,4
4mFe5Dps693mNeAvnyT09T,0.598,0.0979,3,-19.917,1,0.034,0.903,0.8590000000000001,0.132,0.25,101.52,235548,4
63UFSr8E41KodHZ0i618am,0.461,0.14800000000000002,7,-21.346999999999998,1,0.0308,0.971,0.8690000000000001,0.105,0.28,130.762,210556,4
7sJOTQaJtgkqUviKXRmUQe,0.397,0.0386,5,-25.363000000000003,1,0.0385,0.996,0.946,0.0953,0.35200000000000004,67.883,172500,4
3PxkMI8aUGLzX3SqN2OHQL,0.301,0.154,5,-14.184000000000001,1,0.035,0.9440000000000001,0.8420000000000001,0.151,0.0665,206.065,249849,4
46lPbNYFSKQvc2cA97E8aq,0.52,0.20199999999999999,2,-16.665,0,0.0359,0.99,0.9309999999999999,0.11900000000000001,0.253,78.002,173874,4
7vKu6hdtAkVRMYCrTIlOwm,0.444,0.0624,0,-22.069000000000003,1,0.0423,0.99,0.93,0.0954,0.102,141.384,140982,4
3Nmpf4HaRa3j15ijtZbxZ9,0.662,0.212,5,-19.24,0,0.038,0.9229999999999999,0.884,0.11599999999999999,0.345,114.774,296734,4
6iqyiNM3H4OoB7O02IYsVd,0.6859999999999999,0.213,3,-16.612000000000002,1,0.0339,0.965,0.6459999999999999,0.10400000000000001,0.42700000000000005,115.329,199339,4
0ELGysQi50Z13mQoeV3UGo,0.33,0.152,7,-17.537,0,0.0325,0.9440000000000001,0.83,0.11199999999999999,0.0625,55.321000000000005,183214,4
7bgaEVnbq1tNFvhVBl6lte,0.4,0.047,1,-23.934,1,0.0419,0.9940000000000001,0.902,0.106,0.0561,63.339,206500,4
5X6IyZNTHOehDW5BCsAqJH,0.63,0.124,0,-17.111,0,0.0403,0.991,0.8220000000000001,0.105,0.159,83.921,267143,4
0BuggegqxO5VDh08nmMKUw,0.638,0.11900000000000001,3,-13.606,1,0.0412,0.995,0.9109999999999999,0.113,0.345,128.192,224903,4
0ML1i53DyDVHyleBkPPkFh,0.381,0.284,6,-11.172,1,0.0374,0.977,0.66,0.18899999999999997,0.233,174.646,351329,3
7u21y9GiZwaBvqtOeNqh3t,0.382,0.0263,5,-27.365,0,0.0553,0.995,0.93,0.0978,0.188,66.74600000000001,202500,4
29nK4itJtykZEtsVE8dt4R,0.536,0.0572,5,-21.435,0,0.0452,0.973,0.919,0.115,0.17800000000000002,137.15,240960,4
1Jguf6gwtrywE2mRHqsdmY,0.402,0.10099999999999999,10,-20.927,1,0.0503,0.8490000000000001,0.7390000000000001,0.256,0.23,67.49600000000001,359937,4
5wJKsSgTQMlLxvxcIWs72e,0.369,0.0846,5,-17.761,1,0.0317,0.7390000000000001,0.14800000000000002,0.107,0.159,98.97399999999999,202298,4
3YIGwxuPgjiJNWwlfd1rqQ,0.5529999999999999,0.172,3,-19.209,1,0.0305,0.971,0.9159999999999999,0.115,0.263,111.66799999999999,378212,4
0snWsjgZL15nWMrwbwrRMg,0.41100000000000003,0.0265,9,-28.511999999999997,0,0.0394,0.9390000000000001,0.9129999999999999,0.684,0.081,111.845,370093,4
6oJ3j2m4kCHpMZhOY5jx8d,0.617,0.13,5,-18.364,1,0.0404,0.97,0.555,0.107,0.222,118.037,149775,4
6PHe69XwCTpFdoZjWOhUhl,0.6759999999999999,0.0956,5,-13.882,1,0.0357,0.9890000000000001,0.903,0.11699999999999999,0.0927,65.002,259557,4
2uSdRkfWEUU7kE9sDceU70,0.413,0.17,3,-21.031999999999996,1,0.0341,0.9790000000000001,0.8959999999999999,0.10099999999999999,0.125,122.531,227499,3
4r6ZxQP0iFoseyDFr7Ui32,0.44299999999999995,0.239,0,-19.862000000000002,0,0.0372,0.851,0.711,0.127,0.18,102.946,192000,4
6JrDEAQeMwqgSq3dOuLCNy,0.426,0.233,10,-15.091,0,0.0299,0.895,0.187,0.18100000000000002,0.156,90.24600000000001,251503,4
3CGqAtOKUe4pn3j9kOKp4J,0.644,0.267,6,-18.116,0,0.0307,0.9279999999999999,0.866,0.11,0.385,88.34100000000001,230313,4
7JmMOryQFeykS1BEWInJSs,0.35,0.126,3,-15.186,1,0.0353,0.898,3.79e-05,0.0987,0.366,145.618,300619,4
3L3QPczEW3sSf17X7rwwC3,0.6970000000000001,0.21100000000000002,8,-17.148,1,0.0351,0.9740000000000001,0.858,0.111,0.39299999999999996,111.868,215020,4
23QxD9s7JyiaU2qrKL4WsI,0.753,0.32299999999999995,8,-9.613999999999999,1,0.0371,0.8640000000000001,0.7609999999999999,0.10800000000000001,0.38299999999999995,111.984,190383,4
3FjABO0prygR9Aku7CQk5c,0.44,0.0616,0,-20.077,0,0.0394,0.9640000000000001,0.8759999999999999,0.102,0.133,84.823,244837,4
4PIZ1djPPclUwi9wWvVUOB,0.493,0.297,4,-18.663,0,0.0335,0.892,0.9640000000000001,0.11,0.525,125.54299999999999,279000,3
4MVMUmgzmiog1Alu1TO6oR,0.483,0.10800000000000001,11,-21.636999999999997,1,0.0536,0.941,0.935,0.10400000000000001,0.152,125.23200000000001,229000,4
0Hj8a7uilVJdzPjqOdK3YG,0.542,0.102,10,-18.308,1,0.0401,0.995,0.963,0.107,0.0628,74.844,144000,4
3euZzIZUGZSDbSsDOnb79f,0.6779999999999999,0.161,10,-16.567,1,0.0486,0.977,0.907,0.11699999999999999,0.19,71.035,200347,4
5yrJArf5ecS1a1cd3Tt7AK,0.595,0.228,0,-21.375,1,0.0304,0.9309999999999999,0.9159999999999999,0.0996,0.24,126.29,251836,3
7eIg0pXtdse4SJimKExL3F,0.56,0.111,8,-19.325,1,0.049,0.97,0.9129999999999999,0.114,0.18600000000000003,67.568,372120,4
6RPv4aPuVb46VpgciPtaix,0.493,0.0785,5,-19.974,1,0.0417,0.9279999999999999,0.919,0.115,0.159,110.49600000000001,313853,4
3mFoB8P6gDrjI7uKG0ewWW,0.34299999999999997,0.26,9,-13.130999999999998,0,0.0313,0.9279999999999999,0.705,0.0964,0.325,182.40400000000002,216123,4
34SgPgumeEyuvYGacbF7o5,0.38799999999999996,0.207,5,-17.294,1,0.0494,0.9179999999999999,0.929,0.361,0.22399999999999998,68.438,250723,4
78S8rCKCJ3MUoGF3LCnpo4,0.51,0.391,5,-17.808,0,0.0346,0.728,0.852,0.0852,0.652,133.717,256000,4
5cRyK17hA0dc2BoCcsNorp,0.488,0.221,5,-15.038,1,0.0317,0.848,0.049,0.0876,0.0788,115.272,355040,4
0Kp0CPUzFcEqhBbHoRKtbm,0.5670000000000001,0.483,8,-10.802999999999999,1,0.04,0.76,0.079,0.174,0.14400000000000002,162.018,224707,4
0d79BhweRgxqySiFBYelDg,0.519,0.386,7,-8.065,1,0.0431,0.7859999999999999,0.00176,0.0757,0.292,155.328,297453,4
6jMEobYlFuSc4poNg70xV6,0.302,0.419,11,-11.285,1,0.0324,0.898,0.42700000000000005,0.10800000000000001,0.414,87.99700000000001,196933,4
2GbT7ZJzCLLN6VwkA8YRxz,0.28,0.557,7,-7.915,1,0.0291,0.595,0.00445,0.23,0.324,107.179,213587,4
4FeftzcUqQleK0jBz26WY7,0.499,0.21899999999999997,7,-11.592,1,0.0356,0.619,3.47e-05,0.11900000000000001,0.209,140.886,216572,4
7tthtIvsXqBLHru3nJkQg3,0.57,0.451,7,-9.931000000000001,1,0.0293,0.486,0.0608,0.0984,0.252,139.951,170894,4
2EzlXmONynvb3xIUL5CD2M,0.436,0.451,5,-9.705,0,0.0301,0.675,3.37e-06,0.113,0.348,120.15700000000001,168013,4
3lS0DcJDzDiaqAje0LViWe,0.527,0.183,7,-13.843,0,0.0417,0.94,0.0411,0.122,0.287,131.127,310853,4
27TIWKzBDkahxcjKUmthdw,0.547,0.882,0,-6.121,1,0.0563,0.16,0.0273,0.11,0.635,171.99099999999999,238307,4
7kAJjcUdOIDXVVowBEneH5,0.501,0.684,11,-6.428,1,0.0408,0.406,0.0015300000000000001,0.174,0.507,84.00399999999999,175357,4
6SRzKq8y1qHT2aSKphQ03C,0.484,0.41700000000000004,4,-8.956,0,0.0326,0.8320000000000001,0.000199,0.0723,0.156,117.895,209160,4
20KsNRy7f34IhmQxayoIkm,0.28600000000000003,0.306,2,-13.322000000000001,1,0.0301,0.772,0.8809999999999999,0.11199999999999999,0.297,154.188,186947,4
2ZLq1Oe7CATFZsTZVE7Kks,0.486,0.14400000000000002,10,-15.137,1,0.0409,0.978,0.0453,0.109,0.425,75.467,184822,4
7gGM7yjQAZEuX9ZyMAu4AW,0.44299999999999995,0.20199999999999999,7,-14.544,1,0.0366,0.879,0.000296,0.294,0.259,86.934,151800,4
1YZ5g23g1TLBVaATV4ESJi,0.595,0.298,9,-11.048,1,0.0336,0.485,0.00018999999999999998,0.0867,0.248,84.22,226953,4
6VjZ0Kikl4iYfHBJclbOTU,0.6629999999999999,0.207,9,-10.463,1,0.0283,0.789,0.0137,0.161,0.292,125.081,190784,4
5jXqgEjfy9IPrBv5SQtYtT,0.446,0.5720000000000001,2,-7.7860000000000005,1,0.037000000000000005,0.382,0.51,0.0715,0.207,75.499,265996,4
1rCPg5GOtes0FIo1BzgvUi,0.563,0.606,11,-8.158999999999999,1,0.0267,0.513,0.0391,0.132,0.425,150.0,248253,4
5ikTymcFAPv4jXM4Z3cJn9,0.594,0.657,5,-10.265,0,0.157,0.754,0.027000000000000003,0.141,0.516,167.96900000000002,175569,4
5LKe7rIFFPGulgbOfNHIuP,0.498,0.305,1,-15.975999999999999,1,0.0336,0.785,0.25,0.10800000000000001,0.0396,129.935,229923,4
50qNZb4uwtmpa2zn0DUV2U,0.475,0.7509999999999999,10,-4.806,1,0.0271,0.643,0.855,0.129,0.142,81.532,240108,4
5gMEtzdg9fqhNyh9OjKhCA,0.272,0.284,1,-10.999,1,0.0413,0.516,0.9129999999999999,0.0878,0.075,69.953,222373,4
6xdlyk0dhOY9KR9Gg5tge8,0.648,0.769,11,-6.897,1,0.0344,0.111,0.0052,0.12300000000000001,0.35600000000000004,103.995,189442,4
5972xQpms2e4pm7wU9RcF2,0.662,0.632,1,-9.65,0,0.0296,0.201,0.018000000000000002,0.161,0.35100000000000003,109.0,211172,4
3Ebt8wL9eYdYN3tYZeFC5G,0.37,0.225,9,-11.582,1,0.0297,0.893,0.0,0.27899999999999997,0.24600000000000002,79.657,159014,4
5NrXVZfQUjjGSnzrTbGblf,0.536,0.35700000000000004,1,-11.354000000000001,1,0.033,0.948,0.0801,0.33399999999999996,0.0879,120.057,232613,4
0TRnglnomElZA1IXv01hlb,0.7070000000000001,0.485,7,-9.001,0,0.0308,0.252,0.0209,0.0719,0.24,105.03399999999999,238857,3
6gGyprsLcjEuqpPJqQlsjx,0.677,0.366,9,-9.8,0,0.0264,0.6629999999999999,0.000533,0.11,0.0764,100.01,269050,4
2XyDq9vQt9wgnMKY5PDyPZ,0.703,0.46399999999999997,4,-9.615,1,0.107,0.602,0.0108,0.0787,0.22399999999999998,76.972,187532,4
3nATeGcFdtkhpUrRvgr667,0.449,0.511,1,-5.995,1,0.0419,0.198,0.00946,0.0759,0.221,116.286,272600,4
2QIG3tV3AXGQenfdXUyQOY,0.581,0.726,2,-9.621,1,0.0298,0.000633,0.8759999999999999,0.304,0.598,142.036,251831,4
1kQjyyI3xZixtByFizxlXE,0.662,0.575,7,-9.573,1,0.0413,0.132,4.6500000000000005e-05,0.113,0.366,107.05799999999999,231625,4
0zkU1GjF3yXKXgsSEvm1Cu,0.32899999999999996,0.3,11,-10.214,1,0.047,0.436,0.0,0.149,0.0664,128.881,129769,4
2fKEunM0KZVpVLwlvmVlDZ,0.662,0.48200000000000004,9,-9.786,1,0.0464,0.515,0.005529999999999999,0.11900000000000001,0.294,98.05,280055,4
4yjfM171SimZyctF5W3yoX,0.5720000000000001,0.596,7,-6.9639999999999995,1,0.152,0.779,0.154,0.161,0.0622,170.06900000000002,251294,4
4gVBrmUhPqqevJ4R70B1ce,0.693,0.505,0,-9.672,0,0.0329,0.6779999999999999,0.8690000000000001,0.282,0.5329999999999999,94.97,279765,4
7eN3OqvoVyILThTEWQfbW1,0.8009999999999999,0.489,0,-7.662000000000001,0,0.0412,0.42100000000000004,0.0777,0.0523,0.621,110.02600000000001,203593,4
47U7lFNFG9T3zH7eWaUUry,0.6809999999999999,0.17800000000000002,7,-23.14,0,0.0607,0.742,0.000231,0.228,0.573,123.01,210732,4
15Ag53gAjOCFQvirY4OsPl,0.687,0.495,6,-7.004,0,0.11800000000000001,0.555,0.00015,0.113,0.256,91.92200000000001,168933,4
4s8fwK25mQh35Z5gWby56t,0.488,0.29600000000000004,3,-10.418,1,0.0304,0.8909999999999999,5.02e-05,0.146,0.203,135.876,233238,4
0J0JHt0xqg8BOKwPGcMphU,0.6829999999999999,0.358,11,-10.662,0,0.0351,0.8859999999999999,0.000124,0.0969,0.64,145.87,196320,4
07AluyeQx6m9jeReAZVTMN,0.855,0.0379,0,-13.408,1,0.0513,0.34,0.34600000000000003,0.106,0.221,80.018,267840,4
7HpZLRK8HwZi5lIBQzi57g,0.495,0.493,2,-9.38,1,0.0285,0.845,0.127,0.0931,0.222,116.245,202875,3
4frKuuZqqu6DWUYuOhWlqx,0.588,0.65,1,-7.501,1,0.0368,0.000606,0.823,0.10400000000000001,0.337,116.86200000000001,231243,4
6OUjlOm7wNiTjKUdQ6lAhb,0.609,0.345,9,-10.918,0,0.0318,0.652,0.000717,0.102,0.153,105.016,209334,4
1bQ2Jmhyw2Sbehh0YHkcFo,0.52,0.359,6,-9.354,1,0.0682,0.925,3.87e-05,0.11199999999999999,0.5820000000000001,167.551,225640,4
2ApAmpMLx52xLhzj5ojy8y,0.743,0.644,4,-11.043,1,0.071,0.402,0.289,0.149,0.502,110.031,237160,4
5U1Iefdrx4dURL4y7CkHwK,0.479,0.57,2,-8.062000000000001,1,0.0345,0.00214,0.00164,0.107,0.0786,80.036,213783,4
5Di4Rg6FKx2aKo0XKXUfp9,0.6709999999999999,0.64,8,-6.706,1,0.0288,0.21100000000000002,0.0,0.218,0.501,132.974,285663,4
1hMqX8smYXgImD1Qk2bLuj,0.47600000000000003,0.865,7,-7.725,1,0.0393,0.28,0.0327,0.491,0.19399999999999998,112.96,126000,4
61b8dII0C3ybIRdQY6dl3d,0.626,0.63,1,-5.564,1,0.0309,0.0452,0.000128,0.146,0.419,95.008,185548,4
5etacX29P2TI1oIg3rhmB3,0.58,0.716,7,-7.211,1,0.0536,0.599,0.32799999999999996,0.0934,0.305,187.96400000000003,276240,4
1BEPsQqyNXfx3aOCCNIlMt,0.652,0.496,5,-5.162000000000001,0,0.0517,0.276,3.9e-06,0.105,0.233,100.0,199213,4
4KS0zjYvLr3474mwt2fXLi,0.502,0.667,10,-4.963,0,0.23600000000000002,0.0969,0.000213,0.107,0.5920000000000001,79.475,225644,4
1QruitU3xFHKx0dO68avih,0.7609999999999999,0.7070000000000001,11,-9.226,0,0.278,0.374,0.004370000000000001,0.0628,0.655,122.993,198576,4
7xKqy0J23zlKjwp9CR5Kpc,0.588,0.45799999999999996,0,-6.746,1,0.0298,0.121,4.25e-06,0.0788,0.23600000000000002,139.954,268769,4
08rNdloXyOroG4TBPj9WHj,0.563,0.49700000000000005,0,-8.917,1,0.026000000000000002,0.0559,0.0655,0.272,0.29,80.01100000000001,275507,4
6AHaUbpmeamc4Woid3BNyM,0.7709999999999999,0.597,1,-11.169,0,0.21100000000000002,0.0437,0.00519,0.364,0.718,172.149,212920,4
5Ef2jAFk5vIY9upkqPxbgm,0.7709999999999999,0.628,2,-7.155,1,0.157,0.0397,0.125,0.0686,0.28800000000000003,148.032,191427,4
5VkGpTuLOQjs9MGUZ3S4mR,0.67,0.581,2,-5.767,1,0.0273,0.132,0.0186,0.281,0.43799999999999994,159.928,242378,4
4VVg7T8UPGnSL5wPezAA3n,0.47,0.72,6,-9.338,0,0.0409,0.5379999999999999,0.41700000000000004,0.0855,0.491,171.669,175003,4
1SbJxHMJhAHUsDD8JRuf0b,0.467,0.75,5,-8.209,0,0.0531,0.141,0.0302,0.122,0.442,170.958,268750,4
3h2qUFKBsOL4gjWngX0Hqr,0.46799999999999997,0.621,9,-7.372999999999999,1,0.0339,0.33299999999999996,0.00473,0.115,0.262,81.433,236400,4
2RpQKR3D9NtUH18FrA0yjJ,0.674,0.591,6,-8.589,0,0.0758,0.43200000000000005,5.6399999999999995e-05,0.11,0.732,98.454,221667,4
6PxRKrLJmXP1JLnSLoUX8W,0.467,0.742,10,-9.401,0,0.0346,0.526,0.114,0.10300000000000001,0.222,144.00799999999998,231023,4
5LtjCKfKxHT7bcwNQWgX1O,0.727,0.474,9,-12.468,1,0.0615,0.643,0.889,0.434,0.111,126.046,359360,4
58NsZtsmBMHzzjKg2J7kKN,0.266,0.20800000000000002,7,-16.387999999999998,0,0.0359,0.909,0.251,0.124,0.146,89.039,278743,4
6sIvAyM1AtnSGz3anRLcDo,0.495,0.745,11,-5.475,0,0.035,0.142,0.00044100000000000004,0.19399999999999998,0.589,143.398,206027,4
24Ayh5LrCA1Zg389v0vRLI,0.5429999999999999,0.494,5,-10.478,1,0.0281,0.7090000000000001,0.0084,0.113,0.36200000000000004,80.175,322640,4
