song,url,album
Salted Caramel,https://api.spotify.com/v1/tracks/2HS3rFy98oTpEWLVrwEXdk,Feel good Indie Rock
Bitter,https://api.spotify.com/v1/tracks/3McUZkVgVyzvYCdy4aIo3R,Feel good Indie Rock
Fuzzybrain,https://api.spotify.com/v1/tracks/0qQ4NybJj0BtqxFWI0Hvep,Feel good Indie Rock
Needle and Thread,https://api.spotify.com/v1/tracks/2aq5ASfM6GbR5Rw3bhl6Nu,Feel good Indie Rock
The Summer,https://api.spotify.com/v1/tracks/3O2bW6OI1jo3l2DhHfEffP,Feel good Indie Rock
Social Cues,https://api.spotify.com/v1/tracks/1KuVdyg8d6NlRhbpHxg5UF,Feel good Indie Rock
#1 Dad,https://api.spotify.com/v1/tracks/28A3SDCg24urXGdC2pAntq,Feel good Indie Rock
All The Same,https://api.spotify.com/v1/tracks/6PfKuEVOwNfuk5ZtKxrJYC,Feel good Indie Rock
didya think,https://api.spotify.com/v1/tracks/50uarv7yXest5en0VajL4i,Feel good Indie Rock
The Gold - Nick Waterhouse Remix,https://api.spotify.com/v1/tracks/0RhJzeWQHRbJ8H9q0Bk9jm,Feel good Indie Rock
All Or Nothin,https://api.spotify.com/v1/tracks/1PmLZMYwFqOosXYoRypUuh,Feel good Indie Rock
Telescope,https://api.spotify.com/v1/tracks/3Ok1pnhKMPy8oR6TJoz4oI,Feel good Indie Rock
Your Girlfriend,https://api.spotify.com/v1/tracks/1f36D2fxgU2Mk1TxS7WhjG,Feel good Indie Rock
Listerine,https://api.spotify.com/v1/tracks/5LEVjmo2QweDHc7k19aFcp,Feel good Indie Rock
Goodie Bag,https://api.spotify.com/v1/tracks/297rZsBEjFw9d0Gl3iBLnd,Feel good Indie Rock
Composure,https://api.spotify.com/v1/tracks/3Qfj2BgymJSXY4zDrBCo3g,Feel good Indie Rock
No Giving Up,https://api.spotify.com/v1/tracks/5zOOMP9WYTRvLq7cYKrhHv,Feel good Indie Rock
No Going Back,https://api.spotify.com/v1/tracks/4AKN68fSI8weZ1dbN35QLi,Feel good Indie Rock
I Turned My Back on the Written Word,https://api.spotify.com/v1/tracks/2SsjLcG19wi7pgN75Z8Dj6,Feel good Indie Rock
Burnout,https://api.spotify.com/v1/tracks/1nwvHvtJVRRuHuorpRddeF,Feel good Indie Rock
She Said,https://api.spotify.com/v1/tracks/1Mc2gqKPq3R6jUlJTOOms5,Feel good Indie Rock
City Kitty,https://api.spotify.com/v1/tracks/46tYLLzHq8ipzBq6X7W9YI,Feel good Indie Rock
Repeat,https://api.spotify.com/v1/tracks/5jvq2R1RzekruNddb8YiMd,Feel good Indie Rock
Mexico,https://api.spotify.com/v1/tracks/2bN6To5ipOH6yjYcdujDpt,Feel good Indie Rock
The Fool,https://api.spotify.com/v1/tracks/6u06cNiYZQ0f58UaZU7ZGK,Feel good Indie Rock
Oh Honey,https://api.spotify.com/v1/tracks/3r4aPvKfp7Jp2exI5B1MPB,Feel good Indie Rock
Get To It,https://api.spotify.com/v1/tracks/3sj098LIyhJm3nNiZZ45vO,Feel good Indie Rock
Fresh Squeezed,https://api.spotify.com/v1/tracks/3W3YJYPXgzGeb6l8DnKLmY,Feel good Indie Rock
Gold,https://api.spotify.com/v1/tracks/5T9cIZQLzKBwKxsmwhT0Fg,Feel good Indie Rock
Mr. Lee,https://api.spotify.com/v1/tracks/26iKGRGVeiMKBlLwxGopDk,Feel good Indie Rock
Damage Done,https://api.spotify.com/v1/tracks/3KvuMuJ1cNI6BggtSXKixL,Feel good Indie Rock
Big Fat Mouth,https://api.spotify.com/v1/tracks/2H57VA9OzK2NLmweUfJTdq,Feel good Indie Rock
Peach Pit,https://api.spotify.com/v1/tracks/4W8iitrK5csxU1kqBeT5Js,Feel good Indie Rock
Whose Heart,https://api.spotify.com/v1/tracks/2mesYIeVcs5Q8NFMKE1JcC,Feel good Indie Rock
WKND FRNDS,https://api.spotify.com/v1/tracks/4LhwCjtntflNklQPJsOL9G,Feel good Indie Rock
Corner of La Isla,https://api.spotify.com/v1/tracks/5i8skPckYW3Y9RmLDMNhNp,Feel good Indie Rock
Berkeley,https://api.spotify.com/v1/tracks/2g4IeGdi2KbMf7L4PrlZhS,Feel good Indie Rock
Nothing Serious,https://api.spotify.com/v1/tracks/4iD3FdIr7BeprcIgTZcaQb,Feel good Indie Rock
Stay High,https://api.spotify.com/v1/tracks/4vtyIW5uMCzu827nc5ThVt,Feel good Indie Rock
Blue Glass,https://api.spotify.com/v1/tracks/29nHr0ZgMRVfqeUa2nSD3a,Feel good Indie Rock
Someone You Loved,https://api.spotify.com/v1/tracks/2TIlqbIneP0ZY1O0EzYLlc,Alone Again
Let Me Down Slowly,https://api.spotify.com/v1/tracks/2uaiyLKnYvazyfR0Ky3Kbk,Alone Again
Sorry,https://api.spotify.com/v1/tracks/2DyCLtTrd9f2DRRDq1ngJx,Alone Again
when the party's over,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,Alone Again
Now,https://api.spotify.com/v1/tracks/5TmxjWLr9B8B9tWSGOunlx,Alone Again
How To Lose a Girl,https://api.spotify.com/v1/tracks/3gQOsy9X4czsQs7DTyzbuU,Alone Again
Be Alright,https://api.spotify.com/v1/tracks/3EPXxR3ImUwfayaurPi3cm,Alone Again
Can I Be Him,https://api.spotify.com/v1/tracks/0VhgEqMTNZwYL1ARDLLNCX,Alone Again
If By Chance,https://api.spotify.com/v1/tracks/21dpBHPTV7ythCHBI6Slcw,Alone Again
Is It Really Me You're Missing,https://api.spotify.com/v1/tracks/1WO6kvO7P8TOsuhBaqun5w,Alone Again
The Love You Left Behind,https://api.spotify.com/v1/tracks/60wa5J6SkXtBXHySQ3PoNB,Alone Again
Solo,https://api.spotify.com/v1/tracks/4ptDJbJl35d7gQfeNteBwp,Alone Again
Never Be Alone,https://api.spotify.com/v1/tracks/2K4qtTAE8fjFaIUBFTuj1a,Alone Again
The Kindest Thing,https://api.spotify.com/v1/tracks/1iZYLv8EeDqHogB1i6Y1Wl,Alone Again
Best I'll Ever Sing,https://api.spotify.com/v1/tracks/37a0RMpwwQjgIkLoEePwXa,Alone Again
18,https://api.spotify.com/v1/tracks/3JjnGLK8IxkNLvo8Lb3KOM,Alone Again
Back To You - From 13 Reasons Why – Season 2 Soundtrack,https://api.spotify.com/v1/tracks/4hQ6UGyWQIGJmHSo0J88JW,Alone Again
In My Blood,https://api.spotify.com/v1/tracks/79jX8RM5CgPqDKdGEKNW9K,Alone Again
Champion,https://api.spotify.com/v1/tracks/1z1mMZtZW0gvR9FSPc7JpJ,Alone Again
I Wrote You a Letter,https://api.spotify.com/v1/tracks/6MjDnmBgbCu2UfDK0DRczh,Alone Again
Favourite Ex,https://api.spotify.com/v1/tracks/1a1SQeSqUKzH5OUVTEx4ae,Alone Again
Too Good At Goodbyes,https://api.spotify.com/v1/tracks/3VlbOrM6nYPprVvzBZllE5,Alone Again
Darling,https://api.spotify.com/v1/tracks/55Fs8h2Ui6YQZEFNaM7MdC,Alone Again
Stone Cold,https://api.spotify.com/v1/tracks/3ioJ2eGWcONEvna37MpsiE,Alone Again
Jealous,https://api.spotify.com/v1/tracks/4L2K7JKseFCBoHMZEAszW0,Alone Again
Not About Angels,https://api.spotify.com/v1/tracks/5sF7hdYvhrcgNq8NZjfK8L,Alone Again
All I Want,https://api.spotify.com/v1/tracks/1XczdQt6RKNkEQfPqUsi3q,Alone Again
Tell Me It's Over,https://api.spotify.com/v1/tracks/7IilckkBVWxViiyT7hY8v5,Alone Again
like that,https://api.spotify.com/v1/tracks/1BSAmxkrz2H8v5kpTfAT6v,Alone Again
Lonely Together,https://api.spotify.com/v1/tracks/1ophi6jCPs6FkGgUFYmhfQ,Alone Again
I’ll Still Have Me,https://api.spotify.com/v1/tracks/71HEg3bYLyMAxHuJ3a6KIM,Alone Again
Happy Now,https://api.spotify.com/v1/tracks/4keoy2fqgwGnbWlm3ZVZFa,Alone Again
Someone You Loved - Acoustic,https://api.spotify.com/v1/tracks/7iSool3PmS50F5St2bhmTU,Alone Again
Wasted,https://api.spotify.com/v1/tracks/5tajmvqHF6YW1iiUFzKpCB,Alone Again
Since U Been Gone - Acoustic Version,https://api.spotify.com/v1/tracks/4iObEYRE4FLm0D90gmZFef,Alone Again
Clover,https://api.spotify.com/v1/tracks/1taqn59uKG1jC8G1UcfOHx,Alone Again
Half a Heart,https://api.spotify.com/v1/tracks/6nIE1oCE4udqMGv3bqVNVb,Alone Again
No Matter,https://api.spotify.com/v1/tracks/5Q1m46EdcNAkg0Ht0f3YgC,Alone Again
Sad Song (feat. Elena Coats),https://api.spotify.com/v1/tracks/7xpraKSakDJ6WWgjQEtvgT,Alone Again
All of the Stars,https://api.spotify.com/v1/tracks/3SZLtkoHoECHHuOnNkNCuS,Alone Again
porcelain,https://api.spotify.com/v1/tracks/4lHWJzg0CnzwquqwxS9sIl,Alone Again
December,https://api.spotify.com/v1/tracks/2GC4425uv5kHJzTueFnzlW,Alone Again
The Only,https://api.spotify.com/v1/tracks/4VrUT6GeeSRz6MB8tWJSHM,Alone Again
Moonlight,https://api.spotify.com/v1/tracks/4TZdeM7zelZGz6JPrXSEZ1,Alone Again
Courage For Xmas,https://api.spotify.com/v1/tracks/0FS9ae57EvaFRiEzpbhuqO,Alone Again
Out of Love,https://api.spotify.com/v1/tracks/2rPe95TgVgmyQokYu1FQ2K,Alone Again
The Fault in Our Stars,https://api.spotify.com/v1/tracks/6LteLVcW0oWLjuW6nePyWb,Alone Again
Why Don't You Love Me,https://api.spotify.com/v1/tracks/0cEBv7oJxFp3bfTFqWFI0R,Alone Again
Heart Like Yours,https://api.spotify.com/v1/tracks/6yaHCAtl9kA0K3FMumR2ph,Alone Again
Hurt,https://api.spotify.com/v1/tracks/6OlKfS9U1bnNuk1LLJo7aL,Alone Again
Beautiful People (feat. Khalid),https://api.spotify.com/v1/tracks/4evmHXcjt3bTUHD1cvny97,"Young, Wild and Free"
"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",https://api.spotify.com/v1/tracks/322tcqPhma7F6hfCeLisx0,"Young, Wild and Free"
Memories,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,"Young, Wild and Free"
If I Can't Have You,https://api.spotify.com/v1/tracks/6LsAAHotRLMOHfCsSfYCsz,"Young, Wild and Free"
Who Do You Love,https://api.spotify.com/v1/tracks/11cDEev79fPKi6uJCjUhu8,"Young, Wild and Free"
I Don't Care (with Justin Bieber),https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,"Young, Wild and Free"
Big Plans,https://api.spotify.com/v1/tracks/6Yx181fZzA0YE2EkUsYruq,"Young, Wild and Free"
What I Like About You (feat. Theresa Rex),https://api.spotify.com/v1/tracks/4NSW0Km5ZG60L8FthUebPJ,"Young, Wild and Free"
Never Really Over,https://api.spotify.com/v1/tracks/5PYQUBXc7NYeI1obMKSJK0,"Young, Wild and Free"
Call You Mine,https://api.spotify.com/v1/tracks/05CwHjIk71RXVU40boRMnR,"Young, Wild and Free"
South of the Border (feat. Camila Cabello & Cardi B),https://api.spotify.com/v1/tracks/4vUmTMuQqjdnvlZmAH61Qk,"Young, Wild and Free"
Here With Me,https://api.spotify.com/v1/tracks/5icOoE6VgqFKohjWWNp0Ac,"Young, Wild and Free"
Sing It With Me,https://api.spotify.com/v1/tracks/60DwQiwwglVkTkTwDTTEId,"Young, Wild and Free"
You & Me,https://api.spotify.com/v1/tracks/5g45gvxgaYVuhkDACPnvfh,"Young, Wild and Free"
Dancing With A Stranger (with Normani),https://api.spotify.com/v1/tracks/6Qs4SXO9dwPj5GKvVOv8Ki,"Young, Wild and Free"
Find U Again (feat. Camila Cabello),https://api.spotify.com/v1/tracks/1HpzOCZbNWzxvvXfSGtSrX,"Young, Wild and Free"
Unbelievable,https://api.spotify.com/v1/tracks/3anNizayrIeuVv3Mb2KnIR,"Young, Wild and Free"
Two of Us,https://api.spotify.com/v1/tracks/3fd5jcZKAzoiivM4ZDwhyU,"Young, Wild and Free"
Ruin My Life,https://api.spotify.com/v1/tracks/5tAa8Uaqr4VvA3693mbIhU,"Young, Wild and Free"
Freaking Me Out,https://api.spotify.com/v1/tracks/7uYIX9O9DY6l1D3HiwHR1J,"Young, Wild and Free"
Señorita,https://api.spotify.com/v1/tracks/0TK2YIli7K1leLovkQiNik,"Young, Wild and Free"
What Am I,https://api.spotify.com/v1/tracks/1HimGOB6BjOaCQYMIF1xtU,"Young, Wild and Free"
No Sleep (feat. Bonn),https://api.spotify.com/v1/tracks/1ahVFh0ViDZr8LvkEVlq3B,"Young, Wild and Free"
2002,https://api.spotify.com/v1/tracks/4Pbg79cTBu4vgSphoyNq3j,"Young, Wild and Free"
Younger,https://api.spotify.com/v1/tracks/4D7ERaKgv8NAeck8RzUtRz,"Young, Wild and Free"
"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",https://api.spotify.com/v1/tracks/3y3brCCecHC3Db18aIOnny,"Young, Wild and Free"
My Heart,https://api.spotify.com/v1/tracks/1zVfFnkHv8ubJRXT30d4T3,"Young, Wild and Free"
Hope,https://api.spotify.com/v1/tracks/4BiiOzZCrXEzHRLYcYFiD5,"Young, Wild and Free"
Wanted,https://api.spotify.com/v1/tracks/6hLkeOMrhZ2CMLBp2of576,"Young, Wild and Free"
Easier – Remix (with Charlie Puth),https://api.spotify.com/v1/tracks/5iTaLzgPI5jRMVAxITcZwT,"Young, Wild and Free"
Liar,https://api.spotify.com/v1/tracks/7LzouaWGFCy4tkXDOOnEyM,"Young, Wild and Free"
All The Lies (with Felix Jaehn & The Vamps),https://api.spotify.com/v1/tracks/4Cy5f4JsH1yoeGks7FnoHw,"Young, Wild and Free"
This Feeling (feat. Kelsea Ballerini),https://api.spotify.com/v1/tracks/15kQGEy89K8deJcZVFEn0N,"Young, Wild and Free"
Not Ok,https://api.spotify.com/v1/tracks/6aoGtdWXBkYQ2O2wnyIz2x,"Young, Wild and Free"
So Am I,https://api.spotify.com/v1/tracks/0uUNN1nSoUx1A4fkDCWDQ7,"Young, Wild and Free"
Bones (feat. OneRepublic),https://api.spotify.com/v1/tracks/1pfgsjmxVZhoZpeDx6POKv,"Young, Wild and Free"
I Don't Belong In This Club,https://api.spotify.com/v1/tracks/45ZGEdLxCZvdMX9jWlsAAx,"Young, Wild and Free"
ME! (feat. Brendon Urie of Panic! At The Disco),https://api.spotify.com/v1/tracks/4Sib57MmYGJzSvkW84jTwh,"Young, Wild and Free"
Complicated,https://api.spotify.com/v1/tracks/43XVQnmthLUV5acNBzGzJ1,"Young, Wild and Free"
Sweet but Psycho,https://api.spotify.com/v1/tracks/25sgk305KZfyuqVBQIahim,"Young, Wild and Free"
Can We Pretend (feat. Cash Cash),https://api.spotify.com/v1/tracks/3O0e0LHTpza0rYVDbZfQ4r,"Young, Wild and Free"
Feelings,https://api.spotify.com/v1/tracks/0y675KDleCZEudjoeL1sQQ,"Young, Wild and Free"
Youngblood,https://api.spotify.com/v1/tracks/55S2PQgSMYAhgoTCcGCDfw,"Young, Wild and Free"
Caught Up,https://api.spotify.com/v1/tracks/5HVHKlGGtm0jBlf44ED4qc,"Young, Wild and Free"
Small Talk,https://api.spotify.com/v1/tracks/4NmE2ytXI8S2svTRSmEdpO,"Young, Wild and Free"
Harder,https://api.spotify.com/v1/tracks/2b1BwUGGyKq0CoJd8G1B6M,"Young, Wild and Free"
SOS,https://api.spotify.com/v1/tracks/6nDKrPlXdpomGBgAlO7UdP,"Young, Wild and Free"
Bad Vibrations,https://api.spotify.com/v1/tracks/6zTKuNMEU3svBn65L6u88M,"Young, Wild and Free"
Mad Love,https://api.spotify.com/v1/tracks/79JBjIq90BrQ8Ws0pUhlzD,"Young, Wild and Free"
Right Now,https://api.spotify.com/v1/tracks/4M2OJle9FQjLHWvCReQO67,"Young, Wild and Free"
Peer Pressure (feat. Julia Michaels),https://api.spotify.com/v1/tracks/4JWQC6gyYoPRnxRxk0ta2M,"Young, Wild and Free"
Boy With Luv (feat. Halsey),https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c,"Young, Wild and Free"
Lie,https://api.spotify.com/v1/tracks/27NaNvlmvOHqTF0VPjuRSD,"Young, Wild and Free"
Last Hurrah,https://api.spotify.com/v1/tracks/0i0wnv9UoFdZ5MfuFGQzMy,"Young, Wild and Free"
Don't Start Now,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,"Young, Wild and Free"
Stack It Up (feat. A Boogie Wit da Hoodie),https://api.spotify.com/v1/tracks/1xU2QZ40MY4Ex2pfczZa9U,"Young, Wild and Free"
Eastside (with Halsey & Khalid),https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao,"Young, Wild and Free"
On My Way,https://api.spotify.com/v1/tracks/4n7jnSxVLd8QioibtTDBDq,"Young, Wild and Free"
Teeth,https://api.spotify.com/v1/tracks/1JRK7srBWUtAW7dPabKBwJ,"Young, Wild and Free"
Don't Worry Bout Me,https://api.spotify.com/v1/tracks/507tQXutCPYNFkpOq8tmKF,"Young, Wild and Free"
Young Like This,https://api.spotify.com/v1/tracks/5yOc7LHI9HIBRTWcLbGXXi,"Young, Wild and Free"
You Need To Calm Down,https://api.spotify.com/v1/tracks/29fRTIKsJhLUJoldM89GZS,"Young, Wild and Free"
Rise,https://api.spotify.com/v1/tracks/3u1S1OmAUhx5DRlLrXqyp3,"Young, Wild and Free"
No New Friends,https://api.spotify.com/v1/tracks/3Y7a0typ6ik1KscmebXd6D,"Young, Wild and Free"
Walk Me Home,https://api.spotify.com/v1/tracks/7DHApOHsIFo7EyfieArYGE,"Young, Wild and Free"
Slow Dance (feat. Ava Max) - Sam Feldt Remix,https://api.spotify.com/v1/tracks/2wenGTypSYHXl1sN1pNC7X,"Young, Wild and Free"
No Fake Love,https://api.spotify.com/v1/tracks/02UIO0hX1VkZvYaOKK9e0c,"Young, Wild and Free"
Cool,https://api.spotify.com/v1/tracks/3QmolSZqjjLksTUvZJ6pPS,"Young, Wild and Free"
Ooh Girl (feat. A Boogie Wit da Hoodie),https://api.spotify.com/v1/tracks/1mKNyZCNDueEASgBgZuLdA,"Young, Wild and Free"
Heaven,https://api.spotify.com/v1/tracks/0vrmHPfoBadXVr2n0m1aqZ,"Young, Wild and Free"
Circles,https://api.spotify.com/v1/tracks/4VginDwYTP2eaHJzO0QMjG,"Young, Wild and Free"
Hurt People (with Aloe Blacc),https://api.spotify.com/v1/tracks/2fED2BndjHEETxBoZ4xMHb,"Young, Wild and Free"
Paradise,https://api.spotify.com/v1/tracks/7njKgVl3AnLflRad38o7AG,"Young, Wild and Free"
Kiss and Make Up,https://api.spotify.com/v1/tracks/7jr3iPu4O4bTCVwLMbdU2i,"Young, Wild and Free"
Don't Check On Me (feat. Justin Bieber & Ink),https://api.spotify.com/v1/tracks/3msKIQc0Yjuz3Zn39g3KLX,"Young, Wild and Free"
Joy,https://api.spotify.com/v1/tracks/3QpkbrYXtlU3LRJu3sTK6V,"Young, Wild and Free"
Just For A Moment (feat. Iselin),https://api.spotify.com/v1/tracks/6p5I3DD3bVAJXjz0N0fIVN,"Young, Wild and Free"
Bloodshot,https://api.spotify.com/v1/tracks/3EZFmxil8IXOIL0De8etDN,"Young, Wild and Free"
Grow (feat. Tom Noah),https://api.spotify.com/v1/tracks/7IsO4lOrDlkaPOEX18hVls,"Young, Wild and Free"
Sue Me,https://api.spotify.com/v1/tracks/3WVhkjB7Y4xFruqoCAajBb,"Young, Wild and Free"
Cross Me (feat. Chance the Rapper & PnB Rock),https://api.spotify.com/v1/tracks/543bCW2ruMPmxUBWirQ3MR,"Young, Wild and Free"
Flames (with ZAYN),https://api.spotify.com/v1/tracks/2DcZd7oFgctIJZG5pFncyD,"Young, Wild and Free"
Only Want You (feat. 6LACK),https://api.spotify.com/v1/tracks/1fPYcrgm9wODvukYw46vcg,"Young, Wild and Free"
Love Alone,https://api.spotify.com/v1/tracks/6KUsVERTI2fY3Swi5mo27R,"Young, Wild and Free"
One Thing Right,https://api.spotify.com/v1/tracks/4hPpVbbakQNv8YTHYaOJP4,"Young, Wild and Free"
hate u love u,https://api.spotify.com/v1/tracks/6ATgDc6e4sPn84hvJsAmPt,The PMS Playlist
"thank u, next",https://api.spotify.com/v1/tracks/2rPE9A1vEgShuZxxzR2tZH,The PMS Playlist
Think Before I Talk,https://api.spotify.com/v1/tracks/4lszNcJSaz61QT6gpMhFU1,The PMS Playlist
bad guy,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,The PMS Playlist
IDGAF,https://api.spotify.com/v1/tracks/76cy1WJvNGJTj78UqeA5zr,The PMS Playlist
One Of Us,https://api.spotify.com/v1/tracks/1MTF3KweV9ntqiOeP5KWt5,The PMS Playlist
If I Were a Boy,https://api.spotify.com/v1/tracks/7cCulnTCDYdGiSmTKmvJJe,The PMS Playlist
Bleeding Love,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,The PMS Playlist
Issues,https://api.spotify.com/v1/tracks/0xG0SHshCStMEyNbNC5d4k,The PMS Playlist
Fight Song,https://api.spotify.com/v1/tracks/6bRbeEgg8v8BQ0HuVuPE7v,The PMS Playlist
So Sick,https://api.spotify.com/v1/tracks/7qAqXbEGXCT50QfZSmRJWx,The PMS Playlist
Pretty Hurts,https://api.spotify.com/v1/tracks/7lUA4P03AhwAw40JHkdyGr,The PMS Playlist
I'm Gonna Show You Crazy,https://api.spotify.com/v1/tracks/5LtNBCM2ve0SxP0dlRVvMu,The PMS Playlist
Love Yourself,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,The PMS Playlist
F**kin' Perfect,https://api.spotify.com/v1/tracks/4SEZthmPtszZPaktPLRX6J,The PMS Playlist
Try,https://api.spotify.com/v1/tracks/7rWq6WfZNwilZgRvZUw6CQ,The PMS Playlist
Power,https://api.spotify.com/v1/tracks/03Nor3UpgNjFpsv4rEQSgr,The PMS Playlist
All This Time (Pick-Me-Up Song),https://api.spotify.com/v1/tracks/01Yr9fhjtAtFQDSx3GeXgv,The PMS Playlist
Don't Be so Hard on Yourself,https://api.spotify.com/v1/tracks/1L8ywX9DcRYBcMTv5X1mF9,The PMS Playlist
Sorry Not Sorry,https://api.spotify.com/v1/tracks/7gvd8xj4QgPqbQSsn5pV7d,The PMS Playlist
Girl,https://api.spotify.com/v1/tracks/4XyAMTjMfqwZ2uJemqKRdH,The PMS Playlist
Beautiful,https://api.spotify.com/v1/tracks/3TCauNPqFiniaYHBvEVoHG,The PMS Playlist
Look What You Made Me Do,https://api.spotify.com/v1/tracks/1P17dC1amhFzptugyAO7Il,The PMS Playlist
Primadonna,https://api.spotify.com/v1/tracks/4sOX1nhpKwFWPvoMMExi3q,The PMS Playlist
Wrecking Ball,https://api.spotify.com/v1/tracks/2vwlzO0Qp8kfEtzTsCXfyE,The PMS Playlist
Killer + The Sound,https://api.spotify.com/v1/tracks/1xuA8vy1KA1cfP5UQ7NYSS,Dark and Stormy
"I Love You, But I Need Another Year",https://api.spotify.com/v1/tracks/5K9cE052Gcrf4yCYPWWS8a,Dark and Stormy
Nocturne,https://api.spotify.com/v1/tracks/1rAoMvrhI0Ozalbow7Lu6F,Dark and Stormy
Washed Away,https://api.spotify.com/v1/tracks/00p6D4NaakmWGNR3EUtxtS,Dark and Stormy
Through a Glass (Quartet Version),https://api.spotify.com/v1/tracks/5WtvoPeSpp6pIp9bG6arVS,Dark and Stormy
"Loving, Loving",https://api.spotify.com/v1/tracks/1QIzSLVBQA2GBrF2IDBSPK,Dark and Stormy
Sleeper,https://api.spotify.com/v1/tracks/6AohzKCNCm2aVmqRFS6mIb,Dark and Stormy
Bohemia,https://api.spotify.com/v1/tracks/7AjdSYX4mOZbm721s7v3CR,Dark and Stormy
The War,https://api.spotify.com/v1/tracks/1fNMNJqWaPxUHFpZ0Zl3UA,Dark and Stormy
Wasted Time,https://api.spotify.com/v1/tracks/0l1BpftQspErgqlSzzmIEm,Dark and Stormy
Toronto,https://api.spotify.com/v1/tracks/1MsL6JYYuh9CCxD53zbrfV,Dark and Stormy
The Fold,https://api.spotify.com/v1/tracks/660D1KONP5QoayR5MUGGcK,Dark and Stormy
Stars,https://api.spotify.com/v1/tracks/7sqMo5ZnWfr1IdGoiwzm9Y,Dark and Stormy
Appointments,https://api.spotify.com/v1/tracks/1odRNxEeolTEjFSDF6GY3s,Dark and Stormy
Everything We Do Is Wrong,https://api.spotify.com/v1/tracks/46RSHHcMv3BhuXobfFfAAT,Dark and Stormy
Hold On,https://api.spotify.com/v1/tracks/5lXbZUPAC0ZPJ2zHRXGEIs,Dark and Stormy
The Groundskeeper,https://api.spotify.com/v1/tracks/36CxmmDpZdUJqIyo5NTyfw,Dark and Stormy
"I'm Tired, You're Lonely",https://api.spotify.com/v1/tracks/3eOowx1zDomY1YC1UDKDKn,Dark and Stormy
Rosyln,https://api.spotify.com/v1/tracks/1VqC7C8VTs2842H1VIpm5y,Dark and Stormy
Strange,https://api.spotify.com/v1/tracks/6MB8gX1wQxJU4KQuRTWXux,Dark and Stormy
Glory,https://api.spotify.com/v1/tracks/5rMea4Gu5db0qb1c6TfGIh,Dark and Stormy
Smile,https://api.spotify.com/v1/tracks/33Ya9pdh5KEpbaG1Q8D3eh,Dark and Stormy
I'm Not Asking,https://api.spotify.com/v1/tracks/5iD3oYhBjvUQq5neIO6ZFj,Dark and Stormy
Sausalito,https://api.spotify.com/v1/tracks/3l2wMTBa64PBV7aCPwYkEf,Dark and Stormy
Coming of Age,https://api.spotify.com/v1/tracks/03HonCy9ZfHnYmc7NzFTLN,Dark and Stormy
Milk & Honey - Alt Version,https://api.spotify.com/v1/tracks/35ZHHlrMKr7CijbD239b0g,Dark and Stormy
I'll Be Gone,https://api.spotify.com/v1/tracks/7ejUNmLIkfpdVe3gySTdPN,Dark and Stormy
Why'd You Make Me Cry,https://api.spotify.com/v1/tracks/24ggYI2cbBWWMfZzyxBGGg,Dark and Stormy
Sirens,https://api.spotify.com/v1/tracks/31fhJR9Lop1IScpn1B86k6,Dark and Stormy
Dream State...,https://api.spotify.com/v1/tracks/6tp18AVA4FEjFTYaSD8exB,Dark and Stormy
Swan,https://api.spotify.com/v1/tracks/7BI3sWF1edzH4iyK0xbZ7l,Dark and Stormy
Don't Know Who I Am,https://api.spotify.com/v1/tracks/4fTB0sYbuUSyfW1VX6bF5D,Dark and Stormy
Cold,https://api.spotify.com/v1/tracks/66TaoPJqwSAK1oLxBsgG8n,Dark and Stormy
I Can't Go On Without You,https://api.spotify.com/v1/tracks/1OtGo99uypkRbMqshBVFnn,Dark and Stormy
Hands,https://api.spotify.com/v1/tracks/7cVNpJG6phyW7jF8GOswiY,Dark and Stormy
Beautiful Hell,https://api.spotify.com/v1/tracks/47GLaeWUMchz06mAU56uKt,Dark and Stormy
Jenny of Oldstones (Game of Thrones),https://api.spotify.com/v1/tracks/1u0THw5xaGd7sYzJEh48Lt,Dark and Stormy
Distrust,https://api.spotify.com/v1/tracks/4oxBuMPLQxQYVPYOdCOG77,Dark and Stormy
Nica Libres At Dusk,https://api.spotify.com/v1/tracks/5eSH7Aubn6Ol80ynF4MV2L,Dark and Stormy
Drifting on a Summer's Night,https://api.spotify.com/v1/tracks/1lvgA9sK8aCydWM6f6lE6s,Dark and Stormy
The Cage,https://api.spotify.com/v1/tracks/2K2mYJv6SOcIiAYHFAqiDO,Dark and Stormy
Call My Name,https://api.spotify.com/v1/tracks/2pU5gIulfIITLJw6F38IMK,Dark and Stormy
By Night,https://api.spotify.com/v1/tracks/2avzCVT0Zo4dgkp2vBgHOJ,Dark and Stormy
